OrderID,Date,Product,Quantity,Price,Sales,Profit,Region
23720,2021-08-11,Laptop,4,34704,138816,19923.512174998,West
23721,2021-03-31,Desk,2,57614,115228,14247.78629433417,North
23722,2024-12-23,Chair,3,27474,82422,7595.682422887362,West
23723,2022-05-19,Laptop,4,364,1456,303.3548918885923,North
23724,2023-08-06,Tablet,5,30343,151715,14291.7073315606,North
23725,2024-08-04,Phone,5,53252,266260,16666.28098478634,East
23726,2023-02-01,Desk,4,39868,159472,35751.81696326019,South
23727,2022-12-21,Chair,1,16283,16283,3325.8820525336337,South
23728,2023-10-30,Mouse,2,15518,31036,6706.99211277667,South
23729,2024-09-30,Laptop,1,38580,38580,9610.595070075004,South
23730,2024-06-03,Desk,5,4215,21075,1154.4811082532578,West
23731,2022-12-09,Monitor,5,28297,141485,28720.435822645813,South
23732,2021-06-25,Keyboard,1,51763,51763,6313.5490602809605,South
23733,2023-05-17,Mouse,5,38728,193640,38054.80076827432,East
23734,2025-01-27,Phone,4,56858,227432,18678.170797359147,South
23735,2023-11-16,Chair,3,39566,118698,6615.8306595930235,East
23736,2025-01-04,Laptop,4,29103,116412,14033.354691435923,North
23737,2024-08-09,Keyboard,1,21794,21794,1244.1942812979657,South
23738,2024-02-17,Monitor,1,56633,56633,12431.089411554372,West
23739,2021-09-19,Chair,3,49042,147126,10485.785850794964,West
23740,2024-07-14,Desk,1,22569,22569,1162.1248006305636,South
23741,2021-07-09,Chair,2,41256,82512,7892.912763437684,South
23742,2022-08-11,Laptop,1,42464,42464,8755.242910002082,West
23743,2021-06-15,Mouse,5,35740,178700,41509.02214066236,East
23744,2022-09-30,Monitor,2,34205,68410,11105.51829308996,East
23745,2022-08-15,Phone,5,15884,79420,4354.786295232672,North
23746,2021-12-21,Desk,3,38332,114996,26860.613623481877,East
23747,2023-07-03,Desk,2,8530,17060,1885.2367261803442,West
23748,2022-11-26,Desk,3,24407,73221,17155.99887212367,South
23749,2023-02-06,Chair,1,13817,13817,3040.4324734384095,South
23750,2021-06-15,Keyboard,4,7567,30268,3052.3392558556193,South
23751,2025-01-30,Desk,3,48304,144912,34202.87586274999,North
23752,2024-10-04,Mouse,3,22870,68610,9729.28253032333,South
23753,2021-11-08,Mouse,5,22825,114125,5846.265606726096,East
23754,2022-02-23,Keyboard,5,18335,91675,7431.823591547602,West
23755,2023-08-01,Desk,4,28999,115996,15242.566131931695,East
23756,2022-03-05,Chair,1,11279,11279,1494.6151423613373,North
23757,2022-07-14,Chair,3,9328,27984,3377.141762556478,East
23758,2021-05-11,Laptop,3,24008,72024,6261.4205812419905,East
23759,2021-01-22,Laptop,1,15436,15436,2895.144742879866,West
23760,2023-03-10,Mouse,3,39442,118326,22745.711150610856,West
23761,2021-11-29,Tablet,5,56261,281305,55249.877718425894,West
23762,2023-03-10,Monitor,1,36897,36897,7926.579088182453,North
23763,2022-07-12,Keyboard,5,34711,173555,40925.85889524715,West
23764,2022-12-27,Phone,1,4305,4305,294.82519226177305,West
23765,2021-08-17,Desk,5,58921,294605,22307.749027968315,East
23766,2023-11-27,Chair,5,4112,20560,4370.630329801272,North
23767,2023-05-04,Monitor,3,49924,149772,17261.943010157196,West
23768,2024-09-19,Chair,4,35953,143812,24894.67913031779,North
23769,2024-01-20,Desk,1,20256,20256,3662.4271829218587,East
23770,2023-02-23,Phone,1,31754,31754,2402.67375915359,East
23771,2023-10-22,Phone,1,14144,14144,2936.418993998949,South
23772,2022-07-27,Keyboard,2,13919,27838,4367.620596975792,North
23773,2023-03-27,Keyboard,4,40876,163504,29313.096822822466,South
23774,2021-01-27,Monitor,5,45571,227855,24197.30684590489,South
23775,2023-03-02,Laptop,3,40923,122769,17729.112352217937,North
23776,2021-02-28,Tablet,1,53836,53836,6085.651137178033,South
23777,2025-01-22,Chair,4,16576,66304,12706.241575419872,South
23778,2021-02-08,Tablet,5,16118,80590,18709.174445456218,North
23779,2021-08-19,Keyboard,1,24346,24346,4601.47712290939,North
23780,2021-04-16,Phone,5,58732,293660,40678.20940464932,South
23781,2021-07-28,Desk,4,56237,224948,43352.685006385196,North
23782,2023-09-14,Chair,3,21635,64905,10784.053769372498,East
23783,2024-05-13,Keyboard,5,10758,53790,4348.288571395165,East
23784,2021-06-24,Phone,1,11109,11109,1097.8948839858074,South
23785,2024-09-23,Mouse,2,58710,117420,10204.979477558387,South
23786,2023-09-26,Laptop,5,1468,7340,419.9151208346209,East
23787,2022-05-09,Mouse,3,20965,62895,10624.291422037128,West
23788,2024-08-31,Laptop,5,12596,62980,12460.82594498352,North
23789,2022-07-11,Tablet,3,54435,163305,40753.45219093176,West
23790,2023-05-24,Mouse,3,53990,161970,13589.608562730851,North
23791,2022-11-04,Tablet,4,15520,62080,10411.866160092433,West
23792,2023-01-22,Chair,1,53457,53457,5671.078458208854,West
23793,2023-12-28,Keyboard,4,36952,147808,32025.568326995315,North
23794,2022-11-03,Desk,1,31140,31140,6063.113643265916,East
23795,2021-01-05,Desk,5,54717,273585,23744.49558366506,West
23796,2022-11-07,Monitor,2,58757,117514,15884.879832757648,North
23797,2022-10-23,Keyboard,5,7503,37515,7449.03800161385,South
23798,2023-07-11,Monitor,4,4122,16488,1269.4149964958117,South
23799,2022-10-25,Desk,1,27642,27642,3413.03706064985,South
23800,2023-01-24,Tablet,2,32808,65616,13497.12702257804,South
23801,2024-03-25,Chair,3,56359,169077,36928.63521300819,South
23802,2024-04-27,Tablet,4,7237,28948,1802.9945738146023,North
23803,2023-06-18,Chair,3,37393,112179,6566.078783022913,North
23804,2024-05-14,Phone,3,54905,164715,36606.43145733159,East
23805,2022-03-27,Phone,1,12624,12624,2637.293693552036,East
23806,2021-01-21,Phone,4,41926,167704,8565.404453779984,South
23807,2022-02-02,Keyboard,4,30079,120316,15602.366700932198,East
23808,2023-08-05,Chair,2,53602,107204,8078.849655251992,North
23809,2022-08-09,Chair,5,55902,279510,52123.787068246966,South
23810,2023-07-22,Keyboard,2,56544,113088,7762.61433177628,South
23811,2021-08-07,Mouse,4,2817,11268,1356.7597849372726,South
23812,2024-04-30,Laptop,4,53019,212076,19343.16069919559,East
23813,2023-01-27,Tablet,4,1130,4520,1049.4248377553506,South
23814,2021-08-26,Keyboard,1,57969,57969,7552.954726728893,West
23815,2023-05-18,Mouse,2,46996,93992,12555.879909834863,North
23816,2024-01-17,Desk,4,45536,182144,35888.78134704731,South
23817,2022-04-30,Chair,2,28027,56054,13964.446233318315,North
23818,2024-10-21,Chair,3,54899,164697,38061.31553947677,North
23819,2024-02-09,Laptop,2,50739,101478,8190.929856341474,West
23820,2024-03-24,Phone,1,21055,21055,3415.259560394962,East
23821,2022-04-15,Keyboard,1,42634,42634,3943.1502141183128,South
23822,2021-02-01,Desk,1,42595,42595,9888.782454314369,North
23823,2021-08-06,Tablet,1,36409,36409,8336.365535244979,West
23824,2021-08-28,Keyboard,2,19043,38086,2901.9727420318595,West
23825,2021-01-24,Chair,3,1250,3750,438.65629920324136,North
23826,2024-01-01,Mouse,2,46662,93324,7242.485315219493,North
23827,2021-01-08,Tablet,5,35501,177505,40355.10662295936,South
23828,2022-12-13,Chair,2,216,432,72.30565035308385,East
23829,2024-06-22,Desk,4,23733,94932,7454.348232081957,North
23830,2021-03-09,Chair,2,58021,116042,22497.179109329983,East
23831,2024-11-18,Laptop,3,11863,35589,4134.524882204186,North
23832,2023-12-02,Monitor,3,25776,77328,14861.651320405344,North
23833,2024-12-25,Keyboard,4,47995,191980,31627.76147531531,North
23834,2021-03-09,Tablet,5,55669,278345,52348.80731320436,South
23835,2023-07-18,Keyboard,1,19925,19925,1036.1102668907592,North
23836,2024-05-05,Mouse,1,26637,26637,2877.10476510003,South
23837,2022-08-23,Tablet,4,11083,44332,2505.468346218798,West
23838,2022-08-02,Desk,2,25046,50092,5205.080232006102,South
23839,2022-10-30,Tablet,5,5399,26995,1944.9401982488796,East
23840,2023-02-13,Tablet,2,1480,2960,574.3928694347819,West
23841,2023-12-28,Keyboard,3,39342,118026,29330.169529299783,East
23842,2023-09-27,Laptop,4,52133,208532,22399.235371627212,West
23843,2022-07-25,Chair,2,47848,95696,6936.534879701188,South
23844,2022-11-18,Chair,3,52159,156477,24795.734386472326,East
23845,2021-08-07,Tablet,2,49594,99188,23594.19424712283,East
23846,2021-03-07,Phone,5,42219,211095,27672.936174022794,West
23847,2024-01-15,Chair,4,12418,49672,10540.47872892372,North
23848,2024-05-21,Desk,3,2300,6900,749.052345337279,West
23849,2021-05-23,Monitor,3,10459,31377,2067.3142050137053,East
23850,2024-09-06,Tablet,4,408,1632,145.74312357061638,East
23851,2021-02-15,Chair,4,59028,236112,58905.5401570504,West
23852,2023-10-28,Desk,5,21161,105805,21533.461743724376,North
23853,2023-03-23,Laptop,1,26441,26441,2891.152744649894,East
23854,2025-01-06,Desk,2,12067,24134,5381.243896261755,East
23855,2024-06-18,Tablet,2,34694,69388,16124.45141963528,North
23856,2022-04-10,Phone,2,35569,71138,11042.780026699756,West
23857,2021-10-24,Mouse,4,52372,209488,27832.723810993866,West
23858,2022-09-28,Phone,1,30774,30774,6095.374941337065,South
23859,2022-09-24,Tablet,3,26581,79743,15538.586829780621,South
23860,2021-01-27,Laptop,1,19695,19695,2021.6713019182657,East
23861,2021-06-02,Monitor,3,46914,140742,16708.099389073974,North
23862,2023-05-06,Phone,3,32506,97518,11566.534256688097,South
23863,2021-11-08,Monitor,2,1839,3678,812.0124645585264,East
23864,2024-06-06,Laptop,3,1035,3105,466.06137621615545,West
23865,2021-12-02,Tablet,5,6432,32160,6956.071183248492,South
23866,2023-11-04,Phone,3,53950,161850,13185.548257658402,West
23867,2023-12-08,Laptop,2,11937,23874,4254.299524226144,South
23868,2024-06-24,Mouse,2,41672,83344,15616.92946023009,East
23869,2022-02-15,Keyboard,3,45732,137196,9469.287424258631,South
23870,2023-02-17,Monitor,1,38089,38089,3008.4513205993107,South
23871,2024-07-19,Keyboard,4,8935,35740,3405.33260452455,North
23872,2023-08-22,Chair,4,24360,97440,18109.68115681543,West
23873,2024-03-02,Keyboard,5,43945,219725,52519.337895609715,South
23874,2022-07-31,Keyboard,4,53660,214640,51866.01208329332,North
23875,2021-06-06,Mouse,3,7909,23727,3245.1371676475037,South
23876,2022-11-21,Mouse,4,40602,162408,11046.570027378793,East
23877,2023-02-14,Monitor,3,32652,97956,8706.839300484267,East
23878,2022-05-21,Keyboard,3,31131,93393,21047.683926518064,North
23879,2021-03-24,Mouse,5,43502,217510,35652.7208921111,East
23880,2023-01-07,Tablet,5,37903,189515,10888.871399050679,East
23881,2022-07-10,Phone,1,2511,2511,466.33902735663827,West
23882,2024-04-11,Chair,1,11647,11647,2324.3184682931433,South
23883,2021-10-09,Phone,4,32084,128336,20691.152078553994,South
23884,2023-08-10,Mouse,2,28110,56220,10763.71158136894,East
23885,2021-09-10,Phone,2,38101,76202,7913.990221519806,South
23886,2023-01-16,Tablet,3,26458,79374,6922.271433546359,South
23887,2021-01-10,Monitor,2,33498,66996,7663.820784208805,South
23888,2023-02-01,Tablet,3,2323,6969,959.4080093046523,South
23889,2023-05-27,Phone,1,11364,11364,2310.1988984959626,North
23890,2021-09-18,Tablet,5,6564,32820,6388.212394807818,North
23891,2021-10-24,Laptop,5,30572,152860,23429.086549758154,East
23892,2023-12-19,Chair,4,32933,131732,11275.736552312375,North
23893,2023-12-20,Tablet,2,9732,19464,3149.0257150683838,East
23894,2024-05-14,Keyboard,2,35603,71206,7162.446294200792,East
23895,2025-01-10,Chair,2,6163,12326,2492.1201836736714,East
23896,2025-02-05,Keyboard,1,46644,46644,4636.176084903484,North
23897,2023-01-02,Chair,2,44739,89478,19511.978044534673,South
23898,2025-01-31,Laptop,5,39228,196140,30844.086892157753,East
23899,2021-07-28,Mouse,4,39161,156644,10288.459839619956,North
23900,2024-05-03,Keyboard,2,54007,108014,5792.343044279004,South
23901,2021-12-19,Keyboard,2,23611,47222,6226.637571283867,West
23902,2022-12-17,Desk,2,56554,113108,19517.613957641657,North
23903,2023-02-24,Keyboard,5,8353,41765,4080.200662927036,South
23904,2024-08-16,Mouse,5,39309,196545,43787.54693184326,South
23905,2021-01-23,Keyboard,2,17050,34100,4480.647287602518,West
23906,2024-11-09,Keyboard,3,12325,36975,6556.7209472394925,South
23907,2023-03-01,Desk,5,21275,106375,13793.864854730598,South
23908,2024-11-12,Desk,3,54220,162660,32747.09959032456,South
23909,2021-06-27,Tablet,5,6723,33615,2322.773555238602,East
23910,2022-01-28,Monitor,3,41393,124179,25462.609058788752,North
23911,2022-05-22,Monitor,3,46019,138057,22993.248943052993,North
23912,2023-08-21,Phone,2,14529,29058,2181.0769424264054,West
23913,2022-03-14,Chair,5,53758,268790,45901.502963337734,South
23914,2021-08-01,Monitor,4,16579,66316,7014.863890639245,East
23915,2022-04-21,Desk,4,29299,117196,27112.15736283441,East
23916,2024-09-23,Tablet,2,19668,39336,4493.728207082229,North
23917,2021-12-31,Desk,3,44248,132744,33103.82315672073,South
23918,2024-03-20,Keyboard,4,9802,39208,2684.5747166468236,North
23919,2022-03-27,Monitor,1,20490,20490,4973.581635235313,South
23920,2021-06-16,Laptop,5,57717,288585,37534.75330341596,East
23921,2023-04-24,Phone,1,3554,3554,618.9717993582531,South
23922,2022-05-06,Monitor,3,22773,68319,12398.084765798394,West
23923,2024-05-05,Mouse,2,36203,72406,10893.82504598547,East
23924,2024-06-01,Desk,5,52083,260415,49268.856991575405,South
23925,2023-05-16,Phone,4,55579,222316,53771.250728796294,East
23926,2023-02-20,Phone,3,58848,176544,31623.633370050593,West
23927,2023-07-04,Laptop,1,2085,2085,145.60330958052666,South
23928,2024-03-29,Mouse,5,27020,135100,16481.79392054322,South
23929,2022-06-27,Desk,2,22435,44870,7707.5363029157525,East
23930,2022-03-02,Keyboard,3,28958,86874,13630.373965535578,South
23931,2022-03-22,Tablet,4,43028,172112,12772.46464006786,East
23932,2024-03-06,Keyboard,5,18108,90540,6254.296202284137,South
23933,2024-10-28,Mouse,2,44182,88364,4558.669768665238,West
23934,2022-03-08,Mouse,5,59057,295285,49401.53175314387,South
23935,2022-10-17,Keyboard,5,26638,133190,16675.688763414255,South
23936,2023-05-31,Laptop,1,40171,40171,4290.43926861729,North
23937,2023-04-11,Monitor,5,8244,41220,8266.185869423596,West
23938,2022-05-15,Keyboard,3,8806,26418,5522.733956390705,East
23939,2024-08-23,Phone,2,45048,90096,10730.123739430517,North
23940,2021-01-06,Monitor,1,40197,40197,7406.448019062663,North
23941,2022-06-14,Chair,1,6055,6055,1048.5675785352553,East
23942,2022-10-01,Tablet,1,4816,4816,915.4817398348152,South
23943,2023-06-02,Keyboard,3,57423,172269,36368.44273259241,North
23944,2021-09-11,Phone,5,7718,38590,2505.8520350006575,East
23945,2021-12-05,Mouse,1,29277,29277,5236.7443484764235,East
23946,2021-04-21,Desk,3,37356,112068,15269.801727514083,West
23947,2021-09-09,Mouse,1,7368,7368,851.9100343707529,South
23948,2022-01-27,Chair,2,2872,5744,1088.0830664345044,South
23949,2021-11-13,Laptop,4,8273,33092,6436.591823241742,North
23950,2023-01-05,Phone,2,4672,9344,735.1365493446259,West
23951,2023-01-28,Monitor,4,54731,218924,38760.844529217735,North
23952,2024-02-28,Monitor,5,35418,177090,20297.79955607525,North
23953,2023-09-27,Laptop,1,13839,13839,3162.419524260884,North
23954,2023-05-08,Desk,5,52934,264670,23423.21876980632,East
23955,2024-07-05,Mouse,4,38513,154052,38135.19511085844,North
23956,2022-12-04,Chair,2,57643,115286,7801.619493450127,West
23957,2025-02-08,Monitor,3,24457,73371,5596.975687184299,North
23958,2025-01-30,Monitor,2,42559,85118,20035.554304452115,North
23959,2023-12-20,Laptop,2,4805,9610,901.9472413193348,East
23960,2021-07-27,Phone,2,53626,107252,22462.57479973077,South
23961,2021-11-29,Desk,3,15872,47616,4720.999227566954,South
23962,2024-09-16,Keyboard,2,30946,61892,11904.27896823629,South
23963,2022-12-16,Phone,1,22844,22844,1344.3665061499914,North
23964,2024-07-20,Phone,1,54444,54444,11933.010038469529,East
23965,2022-11-07,Laptop,3,51246,153738,19217.13426235041,West
23966,2022-06-19,Monitor,4,31713,126852,16362.987274507743,North
23967,2024-04-17,Monitor,2,46611,93222,16046.889803894042,South
23968,2023-11-07,Desk,3,27989,83967,11921.241146269118,East
23969,2024-11-09,Keyboard,3,8139,24417,5416.135079957493,East
23970,2024-11-30,Chair,2,20160,40320,6790.232233588256,East
23971,2021-10-18,Keyboard,3,28704,86112,10765.287646629982,East
23972,2021-03-31,Phone,4,34797,139188,29908.435525069057,East
23973,2021-06-03,Mouse,5,16972,84860,12242.943093198965,South
23974,2022-09-17,Keyboard,2,5398,10796,2359.67810179071,South
23975,2022-12-06,Keyboard,1,12806,12806,1837.2971733164832,South
23976,2023-04-03,Phone,2,29231,58462,10010.049726653848,South
23977,2022-06-20,Mouse,3,31740,95220,18867.458855127068,South
23978,2021-05-05,Monitor,3,13089,39267,2732.2973219129,West
23979,2022-06-19,Monitor,1,43749,43749,7123.756960535259,East
23980,2024-01-26,Mouse,3,15798,47394,10144.946549981087,East
23981,2024-07-18,Phone,1,44488,44488,10181.323093753288,East
23982,2024-05-27,Monitor,2,55382,110764,25056.34772039382,South
23983,2022-06-22,Laptop,3,31697,95091,17661.75506232343,East
23984,2023-07-19,Mouse,3,10889,32667,4247.809281499496,North
23985,2022-07-22,Monitor,4,46434,185736,23153.75080510098,North
23986,2022-07-29,Tablet,4,14685,58740,5367.208986886697,South
23987,2021-10-27,Tablet,2,34860,69720,17227.590268054373,North
23988,2023-07-29,Keyboard,5,29696,148480,29894.071004544712,South
23989,2021-09-09,Keyboard,4,13221,52884,6560.581185128396,North
23990,2021-12-18,Monitor,1,44623,44623,7360.5936083031065,East
23991,2025-01-19,Mouse,1,18786,18786,3753.2154878522324,South
23992,2021-07-07,Mouse,4,16442,65768,8823.82525787716,North
23993,2023-10-08,Tablet,2,53693,107386,13947.27184248493,East
23994,2023-01-16,Tablet,4,36051,144204,16951.631906777042,North
23995,2024-08-31,Chair,2,58086,116172,14807.436268642836,South
23996,2021-05-01,Chair,3,58545,175635,28547.517534565653,East
23997,2023-08-15,Chair,4,13226,52904,3371.689815328533,West
23998,2022-11-07,Keyboard,4,3166,12664,2671.2259807260275,North
23999,2024-04-13,Desk,5,22090,110450,11672.657984822832,East
24000,2021-02-03,Chair,5,1540,7700,781.3318705428501,South
24001,2022-12-15,Chair,3,32054,96162,6883.110333988808,West
24002,2024-02-06,Monitor,5,43911,219555,32934.319755577,North
24003,2022-04-05,Keyboard,1,1338,1338,216.54390267806747,East
24004,2022-03-17,Desk,1,44793,44793,6956.256230356135,North
24005,2023-05-14,Monitor,3,13071,39213,8491.716940183533,North
24006,2021-12-22,Chair,4,43319,173276,19335.974411988773,East
24007,2021-03-20,Monitor,2,13777,27554,5435.195146755637,West
24008,2021-05-20,Mouse,4,37824,151296,22450.11960658103,West
24009,2021-10-08,Desk,1,56658,56658,11000.219797302027,North
24010,2023-01-19,Mouse,3,52383,157149,17606.886803987123,East
24011,2024-02-12,Monitor,2,51879,103758,22011.927409642565,East
24012,2023-05-19,Monitor,3,7351,22053,1454.9545516977719,South
24013,2023-08-20,Keyboard,2,40104,80208,6352.843514432579,North
24014,2021-06-08,Monitor,2,2711,5422,389.43106043591996,South
24015,2024-12-11,Chair,5,35436,177180,33989.37034123884,North
24016,2021-09-11,Monitor,4,51176,204704,30272.1427400292,North
24017,2022-07-16,Tablet,1,14821,14821,2653.5326792841784,East
24018,2022-10-28,Keyboard,3,37708,113124,13603.539053262304,East
24019,2022-06-04,Phone,2,5177,10354,2431.063637325729,East
24020,2022-06-17,Phone,4,28317,113268,13848.833593202417,West
24021,2023-11-15,Chair,2,45580,91160,12634.927596810498,North
24022,2023-07-05,Laptop,3,48347,145041,22196.276960190113,South
24023,2023-09-15,Monitor,3,6856,20568,1628.6129361511764,East
24024,2022-02-22,Chair,3,34097,102291,11393.322086134836,South
24025,2021-12-03,Laptop,4,9335,37340,3970.1388739088457,South
24026,2023-12-09,Keyboard,4,32530,130120,8018.161800584119,East
24027,2021-05-04,Mouse,1,37906,37906,8318.627188763245,East
24028,2021-11-03,Mouse,1,54097,54097,10630.183833637866,West
24029,2023-10-04,Laptop,4,4917,19668,4201.328346178125,South
24030,2023-11-02,Phone,4,53597,214388,19194.03320010279,East
24031,2022-09-09,Keyboard,2,29282,58564,6407.186303898197,North
24032,2024-01-28,Monitor,3,50753,152259,25991.90623053086,West
24033,2023-09-04,Laptop,2,3009,6018,1082.6224277030524,South
24034,2021-09-17,Mouse,2,10000,20000,3455.336054304837,South
24035,2022-12-15,Mouse,1,52328,52328,2659.0398031549994,East
24036,2022-12-16,Chair,4,46944,187776,14045.57173387288,South
24037,2024-12-16,Tablet,2,56658,113316,16609.149223132477,East
24038,2022-02-15,Phone,1,42265,42265,4953.478349048542,East
24039,2024-01-11,Monitor,2,12901,25802,3205.8865016913446,South
24040,2022-11-06,Monitor,5,18251,91255,21467.2252620987,West
24041,2021-06-17,Chair,4,12469,49876,10842.300958623624,West
24042,2021-02-13,Tablet,2,20679,41358,6640.022563642595,South
24043,2022-05-25,Keyboard,4,37176,148704,13771.525684818778,East
24044,2024-05-16,Desk,3,57634,172902,18291.750924997945,East
24045,2024-04-03,Mouse,2,26050,52100,9230.6670628008,North
24046,2022-01-27,Monitor,2,10102,20204,4624.521351392677,West
24047,2022-04-30,Chair,5,45778,228890,21320.520567305746,South
24048,2023-05-11,Chair,2,34328,68656,7703.158979184478,South
24049,2022-06-03,Monitor,5,40739,203695,48912.95644771434,West
24050,2021-04-05,Monitor,4,47870,191480,41685.3864794998,West
24051,2023-06-10,Monitor,1,28063,28063,6510.052029153652,North
24052,2022-03-06,Phone,2,8567,17134,3688.8235519395917,South
24053,2023-05-21,Phone,4,10544,42176,6242.093514460867,North
24054,2023-04-24,Laptop,3,32850,98550,11085.922314888576,North
24055,2021-05-23,Desk,2,3202,6404,562.9250954362276,West
24056,2021-08-13,Desk,4,25169,100676,10663.621170031041,West
24057,2023-05-31,Keyboard,5,8822,44110,2759.7599547773025,North
24058,2023-03-16,Laptop,2,42590,85180,20742.532328379843,South
24059,2022-12-16,Mouse,2,24919,49838,4517.93339654494,South
24060,2022-08-10,Mouse,5,50933,254665,59481.40080371444,North
24061,2021-04-02,Laptop,3,27892,83676,12944.79213520613,North
24062,2021-01-30,Keyboard,3,41540,124620,16464.134816043766,North
24063,2023-05-29,Tablet,5,28011,140055,20989.97197702036,West
24064,2021-03-24,Monitor,1,38827,38827,5899.288093722369,South
24065,2023-03-10,Keyboard,4,25305,101220,7130.057699077018,East
24066,2023-11-13,Desk,2,32864,65728,3533.811937916603,East
24067,2021-02-19,Mouse,2,45303,90606,13921.933231595198,West
24068,2021-09-28,Mouse,4,38083,152332,11519.741744306128,East
24069,2021-04-26,Desk,5,1502,7510,494.5226010522462,South
24070,2021-03-21,Tablet,3,22904,68712,8783.441366114608,East
24071,2023-11-02,Phone,5,3849,19245,3189.2449541105293,North
24072,2021-08-02,Monitor,1,11469,11469,2697.3014513598964,South
24073,2023-03-25,Phone,5,5670,28350,5394.660354216887,West
24074,2024-02-14,Chair,1,31479,31479,4935.195064115499,East
24075,2025-01-28,Desk,4,38486,153944,30709.073866093928,East
24076,2022-04-29,Mouse,1,2940,2940,395.7602540555619,South
24077,2023-08-08,Phone,5,57342,286710,54535.09967271221,South
24078,2021-12-19,Keyboard,5,44372,221860,29954.8803385897,East
24079,2024-11-29,Keyboard,5,11005,55025,10277.179847616408,West
24080,2024-07-23,Keyboard,4,32339,129356,20100.207504707545,East
24081,2022-10-18,Mouse,2,20168,40336,7630.862453017972,East
24082,2023-01-06,Laptop,2,53756,107512,24275.747216675725,West
24083,2024-04-13,Chair,3,48880,146640,33231.08330898721,East
24084,2022-12-04,Desk,3,49234,147702,22084.22603993993,East
24085,2022-05-18,Desk,4,10301,41204,3123.6658947163723,West
24086,2022-05-15,Mouse,5,48962,244810,21857.121134120986,East
24087,2023-08-22,Tablet,1,27793,27793,4631.455985473711,North
24088,2022-09-02,Keyboard,2,40508,81016,15244.375973503236,West
24089,2022-06-28,Monitor,4,24760,99040,5076.542329256682,North
24090,2021-05-11,Monitor,2,12940,25880,3317.0919980883587,West
24091,2024-04-04,Mouse,3,21307,63921,14003.442444604008,West
24092,2021-03-14,Chair,1,5987,5987,1042.6167885028144,West
24093,2023-02-15,Mouse,3,10509,31527,7216.6447634662645,South
24094,2023-01-12,Chair,3,24069,72207,4600.195353113839,East
24095,2023-08-14,Keyboard,1,13277,13277,2277.3852350734564,West
24096,2022-12-11,Monitor,5,53719,268595,39100.417156911404,East
24097,2024-11-02,Keyboard,3,42875,128625,31832.428552088215,East
24098,2021-10-22,Monitor,4,44157,176628,24695.807598899464,South
24099,2022-04-25,Chair,1,58464,58464,13436.45541149568,North
24100,2024-02-29,Phone,5,48565,242825,42650.75814785127,West
24101,2022-06-11,Tablet,4,38189,152756,30676.24591848461,East
24102,2023-04-20,Tablet,3,58240,174720,13057.52879684101,South
24103,2024-04-18,Keyboard,4,856,3424,188.22943290315138,South
24104,2021-12-28,Desk,3,14519,43557,6052.719800841942,West
24105,2021-08-25,Monitor,5,50930,254650,52295.41539849918,East
24106,2024-11-11,Phone,1,8763,8763,1683.3499428753,South
24107,2022-04-09,Phone,4,342,1368,309.4704230012777,South
24108,2023-10-13,Chair,1,5381,5381,458.618036627989,South
24109,2021-03-18,Tablet,2,49526,99052,18380.046741574395,North
24110,2021-11-05,Tablet,3,30832,92496,21799.153322087375,West
24111,2024-10-01,Tablet,4,50590,202360,20512.527516196264,North
24112,2021-02-07,Tablet,1,17810,17810,2619.678818381288,South
24113,2023-11-21,Chair,5,10454,52270,6483.116868304287,North
24114,2024-07-29,Monitor,3,20500,61500,13146.061395210281,East
24115,2023-02-18,Desk,4,21018,84072,18349.402471429265,East
24116,2024-09-19,Tablet,1,51721,51721,12662.326280617715,South
24117,2021-06-27,Phone,5,43567,217835,47488.18985009617,West
24118,2022-09-20,Desk,1,51669,51669,12414.202869611117,West
24119,2022-07-09,Desk,1,26607,26607,4301.229043881497,South
24120,2021-07-15,Monitor,5,41876,209380,14896.387727128518,West
24121,2023-05-28,Laptop,3,3146,9438,1203.959645106448,South
24122,2022-05-14,Phone,5,16606,83030,7315.404316871677,North
24123,2022-05-20,Chair,3,29661,88983,18319.930858294945,South
24124,2022-03-13,Keyboard,1,47226,47226,11729.74969335777,North
24125,2022-11-17,Laptop,1,54748,54748,6966.573518919805,East
24126,2024-09-17,Laptop,3,1623,4869,1127.2440693469657,South
24127,2022-04-26,Monitor,2,24816,49632,9716.448506754834,North
24128,2024-09-17,Monitor,4,25284,101136,16573.511787176063,West
24129,2021-01-03,Laptop,4,30404,121616,23108.551618689467,East
24130,2022-03-20,Desk,2,24021,48042,4315.94196009476,South
24131,2023-01-14,Laptop,5,43684,218420,49868.4618733611,East
24132,2022-02-11,Chair,1,48703,48703,6211.959463077479,South
24133,2021-05-06,Mouse,4,53793,215172,52295.26810880785,West
24134,2023-06-01,Monitor,1,56409,56409,4694.585500148184,North
24135,2022-05-12,Tablet,2,53159,106318,17041.21548903633,West
24136,2024-02-18,Chair,2,51228,102456,18792.805854581675,South
24137,2023-12-12,Mouse,2,37670,75340,17346.10412113523,North
24138,2024-12-03,Keyboard,4,11366,45464,3074.334532791503,West
24139,2022-09-25,Mouse,1,34389,34389,7126.692679920529,East
24140,2025-01-13,Keyboard,4,37258,149032,20883.70346881268,North
24141,2024-10-17,Mouse,5,56132,280660,38826.28548476056,East
24142,2025-01-09,Chair,3,3478,10434,1786.3559868667055,South
24143,2021-06-15,Chair,3,36555,109665,8287.472356617001,West
