OrderID,CustomerID,Product,Quantity,Price,Revenue,Date
24154,CUST2184,Phone,1,86,86,2021-03-04
24155,CUST7451,Laptop,4,82,328,2021-01-22
24156,CUST2947,Tshirt,3,390,1170,2024-06-29
24157,CUST7028,Watch,4,234,936,2023-09-20
24158,CUST6161,Laptop,3,306,918,2022-05-18
24159,CUST10045,Phone,3,365,1095,2024-11-01
24160,CUST5164,Bag,4,238,952,2021-09-02
24161,CUST2155,Watch,2,365,730,2024-02-14
24162,CUST9967,Laptop,1,468,468,2022-09-21
24163,CUST9499,Phone,3,48,144,2023-03-04
24164,CUST10917,Shoes,2,119,238,2021-07-18
24165,CUST1786,Phone,4,111,444,2024-05-24
24166,CUST1484,Bag,4,391,1564,2023-03-24
24167,CUST9800,Phone,2,254,508,2024-10-29
24168,CUST7111,Phone,4,262,1048,2021-03-27
24169,CUST5728,Phone,3,96,288,2023-12-25
24170,CUST2577,Watch,1,273,273,2024-09-06
24171,CUST8476,Bag,3,316,948,2022-09-20
24172,CUST5630,Shoes,1,483,483,2022-03-06
24173,CUST4187,Shoes,2,432,864,2023-05-05
24174,CUST1865,Watch,4,131,524,2023-03-15
24175,CUST10848,Shoes,4,38,152,2022-09-18
24176,CUST5663,Tshirt,2,63,126,2024-05-22
24177,CUST8624,Phone,2,276,552,2024-09-27
24178,CUST2018,Bag,1,404,404,2024-10-09
24179,CUST8595,Watch,1,452,452,2022-10-29
24180,CUST5982,Tshirt,1,78,78,2021-06-07
24181,CUST10662,Watch,4,247,988,2022-04-28
24182,CUST5122,Shoes,1,421,421,2021-06-11
24183,CUST2173,Laptop,3,268,804,2022-11-16
24184,CUST8191,Shoes,1,421,421,2022-11-01
24185,CUST3982,Tshirt,4,302,1208,2021-01-29
24186,CUST3983,Bag,2,48,96,2023-02-23
24187,CUST1959,Phone,2,108,216,2022-08-09
24188,CUST5887,Watch,1,128,128,2021-06-22
24189,CUST2821,Phone,4,103,412,2024-05-06
24190,CUST8616,Laptop,2,479,958,2025-01-05
24191,CUST2636,Phone,2,220,440,2023-04-03
24192,CUST10598,Bag,1,469,469,2024-01-25
24193,CUST9093,Phone,1,101,101,2021-09-13
24194,CUST6751,Watch,4,12,48,2024-12-25
24195,CUST6605,Bag,3,445,1335,2022-05-29
24196,CUST6079,Laptop,2,155,310,2024-04-28
24197,CUST3508,Phone,4,234,936,2022-02-22
24198,CUST7760,Bag,1,216,216,2022-07-08
24199,CUST5119,Shoes,2,200,400,2023-07-15
24200,CUST3167,Shoes,4,104,416,2024-08-12
24201,CUST8893,Bag,4,189,756,2024-12-26
24202,CUST1674,Phone,2,460,920,2021-03-30
24203,CUST9298,Bag,3,182,546,2023-03-02
24204,CUST6606,Tshirt,2,436,872,2021-03-21
24205,CUST2794,Watch,3,33,99,2021-12-13
24206,CUST4354,Laptop,3,114,342,2023-06-30
24207,CUST1898,Laptop,1,80,80,2021-10-16
24208,CUST4072,Tshirt,2,456,912,2022-07-23
24209,CUST6357,Watch,3,97,291,2021-11-27
24210,CUST2925,Tshirt,2,271,542,2021-08-10
24211,CUST3404,Laptop,2,291,582,2021-01-27
24212,CUST2568,Tshirt,2,143,286,2024-06-18
24213,CUST6016,Shoes,2,346,692,2024-09-01
24214,CUST1554,Phone,1,460,460,2024-10-01
24215,CUST1535,Watch,2,87,174,2025-02-01
24216,CUST5554,Shoes,3,451,1353,2022-05-19
24217,CUST8924,Bag,1,195,195,2021-05-18
24218,CUST3670,Shoes,3,226,678,2024-04-17
24219,CUST4454,Shoes,2,81,162,2022-09-28
24220,CUST8473,Tshirt,4,135,540,2022-07-11
24221,CUST8442,Tshirt,3,16,48,2022-03-26
24222,CUST9402,Phone,2,247,494,2022-07-07
24223,CUST5479,Shoes,3,397,1191,2021-04-06
24224,CUST3016,Shoes,4,309,1236,2021-01-22
24225,CUST10418,Watch,3,167,501,2021-10-16
24226,CUST4591,Shoes,1,255,255,2023-02-03
24227,CUST6431,Shoes,4,63,252,2021-09-30
24228,CUST1429,Laptop,3,161,483,2024-02-22
24229,CUST4497,Phone,1,345,345,2022-07-06
24230,CUST4826,Bag,2,196,392,2023-08-08
24231,CUST2605,Tshirt,1,147,147,2023-11-03
24232,CUST1543,Bag,4,100,400,2021-05-15
24233,CUST1685,Watch,3,20,60,2025-01-20
24234,CUST8832,Laptop,4,138,552,2022-07-28
24235,CUST3105,Tshirt,1,288,288,2023-10-15
24236,CUST6364,Bag,1,439,439,2022-12-15
24237,CUST9672,Watch,4,480,1920,2022-04-02
24238,CUST8770,Tshirt,2,114,228,2024-09-30
24239,CUST9131,Bag,2,439,878,2021-10-20
24240,CUST1299,Shoes,3,262,786,2021-07-02
24241,CUST2321,Shoes,1,294,294,2022-02-03
24242,CUST8641,Bag,2,178,356,2023-08-17
24243,CUST4561,Bag,1,364,364,2024-02-07
24244,CUST8667,Phone,4,366,1464,2021-06-08
24245,CUST6421,Phone,1,142,142,2024-01-15
24246,CUST2047,Phone,3,305,915,2023-08-03
24247,CUST2866,Watch,4,279,1116,2023-01-19
24248,CUST9340,Bag,1,256,256,2022-02-15
24249,CUST5452,Bag,1,432,432,2024-09-26
24250,CUST5352,Laptop,3,62,186,2024-07-25
24251,CUST2890,Phone,4,11,44,2022-12-07
24252,CUST6868,Tshirt,3,382,1146,2023-06-06
24253,CUST2700,Tshirt,4,52,208,2024-04-02
24254,CUST2059,Bag,2,343,686,2024-01-04
24255,CUST4775,Shoes,3,112,336,2022-03-19
24256,CUST10651,Watch,2,121,242,2024-11-01
24257,CUST2063,Tshirt,4,462,1848,2021-12-27
24258,CUST4368,Bag,3,83,249,2023-10-13
24259,CUST7918,Bag,4,45,180,2022-06-29
24260,CUST6145,Shoes,3,467,1401,2022-04-21
24261,CUST4663,Laptop,3,218,654,2024-01-26
24262,CUST5821,Bag,2,129,258,2021-11-10
24263,CUST3627,Bag,3,163,489,2024-05-05
24264,CUST7585,Phone,4,401,1604,2024-10-30
24265,CUST6018,Shoes,2,75,150,2023-06-13
24266,CUST7693,Laptop,2,489,978,2023-12-30
24267,CUST6041,Laptop,3,369,1107,2023-10-01
24268,CUST7961,Bag,1,415,415,2023-02-28
24269,CUST1994,Watch,3,142,426,2022-02-17
24270,CUST2925,Tshirt,3,467,1401,2021-10-09
24271,CUST6378,Watch,4,469,1876,2024-05-16
24272,CUST3241,Watch,4,51,204,2021-06-17
24273,CUST6348,Shoes,2,181,362,2021-05-01
24274,CUST1302,Watch,2,114,228,2022-06-17
24275,CUST4329,Laptop,4,467,1868,2023-10-02
24276,CUST8571,Phone,1,271,271,2021-11-22
24277,CUST4234,Laptop,4,337,1348,2023-07-29
24278,CUST7434,Watch,4,194,776,2022-07-15
24279,CUST9970,Phone,1,339,339,2024-09-27
24280,CUST7284,Bag,4,117,468,2024-09-21
24281,CUST3148,Laptop,1,405,405,2024-02-10
24282,CUST1262,Shoes,1,320,320,2022-10-20
24283,CUST10543,Shoes,4,455,1820,2021-07-09
24284,CUST2596,Tshirt,3,216,648,2022-11-17
24285,CUST8964,Phone,1,225,225,2024-09-15
24286,CUST6798,Bag,1,417,417,2023-07-14
24287,CUST1939,Tshirt,3,426,1278,2022-10-19
24288,CUST2633,Phone,3,176,528,2023-05-14
24289,CUST2011,Tshirt,1,331,331,2023-11-23
24290,CUST10025,Laptop,3,433,1299,2024-10-04
24291,CUST1661,Watch,1,217,217,2021-02-23
24292,CUST1771,Laptop,4,113,452,2021-04-29
24293,CUST3994,Tshirt,4,213,852,2023-06-18
24294,CUST4016,Bag,4,187,748,2022-06-19
24295,CUST10891,Phone,1,171,171,2023-03-08
24296,CUST6454,Laptop,3,466,1398,2021-07-04
24297,CUST7754,Shoes,3,137,411,2024-01-10
24298,CUST9070,Bag,1,425,425,2023-11-19
24299,CUST3574,Laptop,1,148,148,2022-04-28
24300,CUST3166,Bag,2,374,748,2024-03-04
24301,CUST7711,Shoes,1,334,334,2022-12-18
24302,CUST8126,Bag,2,254,508,2024-03-31
24303,CUST7525,Laptop,1,163,163,2021-05-29
24304,CUST8717,Laptop,1,74,74,2022-05-28
24305,CUST10010,Shoes,3,119,357,2025-01-08
24306,CUST6897,Tshirt,3,181,543,2024-11-05
24307,CUST5123,Watch,3,391,1173,2022-11-02
24308,CUST8840,Laptop,4,189,756,2022-03-01
24309,CUST3704,Bag,2,89,178,2024-12-19
24310,CUST6281,Bag,1,317,317,2024-10-24
24311,CUST2311,Laptop,1,97,97,2023-01-07
24312,CUST2572,Shoes,4,81,324,2023-11-20
24313,CUST7445,Bag,2,443,886,2023-11-06
24314,CUST3647,Watch,3,388,1164,2025-01-20
24315,CUST7856,Bag,2,171,342,2024-04-21
24316,CUST9351,Shoes,1,90,90,2022-02-08
24317,CUST9592,Shoes,4,361,1444,2024-06-29
24318,CUST5737,Bag,4,376,1504,2024-10-21
24319,CUST9165,Phone,3,116,348,2022-03-04
24320,CUST5500,Bag,2,215,430,2024-08-13
24321,CUST4109,Laptop,4,374,1496,2021-07-23
24322,CUST4603,Tshirt,3,293,879,2021-07-22
24323,CUST9552,Watch,1,322,322,2022-03-07
24324,CUST7482,Shoes,4,399,1596,2021-05-16
24325,CUST3644,Laptop,3,447,1341,2022-06-09
24326,CUST1777,Watch,4,262,1048,2022-04-01
24327,CUST5544,Bag,1,463,463,2022-02-23
24328,CUST7146,Laptop,3,278,834,2022-07-10
24329,CUST10933,Tshirt,4,193,772,2022-09-21
24330,CUST1442,Laptop,4,59,236,2021-04-20
24331,CUST2957,Shoes,4,232,928,2024-07-21
24332,CUST4121,Shoes,1,48,48,2024-01-24
24333,CUST3683,Watch,2,97,194,2022-10-23
24334,CUST10323,Shoes,2,210,420,2022-04-19
24335,CUST2040,Tshirt,2,76,152,2022-03-11
24336,CUST6926,Phone,1,383,383,2023-07-07
24337,CUST6978,Tshirt,4,197,788,2022-11-23
24338,CUST6687,Bag,3,265,795,2024-01-01
24339,CUST4147,Watch,4,430,1720,2023-08-15
24340,CUST10598,Shoes,2,225,450,2021-08-16
24341,CUST7134,Phone,2,39,78,2022-02-23
24342,CUST4934,Laptop,3,207,621,2021-11-12
24343,CUST10352,Shoes,3,267,801,2021-08-08
24344,CUST9389,Phone,3,261,783,2023-12-02
24345,CUST9879,Phone,4,43,172,2024-11-09
24346,CUST6685,Watch,3,433,1299,2022-11-25
24347,CUST1288,Bag,2,364,728,2024-11-29
24348,CUST6259,Watch,4,480,1920,2023-09-04
24349,CUST5345,Laptop,1,381,381,2023-12-05
24350,CUST9637,Bag,2,267,534,2022-03-20
24351,CUST8616,Phone,1,373,373,2021-09-24
24352,CUST2358,Tshirt,1,365,365,2023-09-19
24353,CUST8260,Phone,3,360,1080,2023-06-20
24354,CUST3665,Tshirt,3,409,1227,2024-11-15
24355,CUST5610,Watch,4,487,1948,2021-11-27
24356,CUST9892,Phone,4,319,1276,2021-06-10
24357,CUST7304,Laptop,2,22,44,2023-07-16
24358,CUST5696,Laptop,1,484,484,2021-10-14
24359,CUST4016,Phone,1,254,254,2021-05-26
24360,CUST2685,Laptop,1,187,187,2022-05-30
24361,CUST6621,Shoes,2,394,788,2021-06-03
24362,CUST10564,Shoes,4,363,1452,2022-11-04
24363,CUST1182,Phone,4,147,588,2022-07-08
24364,CUST5776,Shoes,4,348,1392,2021-01-11
24365,CUST2183,Phone,3,54,162,2024-11-06
24366,CUST6863,Phone,1,77,77,2023-03-03
24367,CUST2174,Phone,4,286,1144,2021-10-15
24368,CUST3844,Watch,1,26,26,2021-07-13
24369,CUST5774,Watch,3,437,1311,2023-05-05
24370,CUST8377,Shoes,1,446,446,2021-04-06
24371,CUST5252,Laptop,2,73,146,2024-01-23
24372,CUST1212,Tshirt,1,165,165,2023-12-12
24373,CUST8280,Shoes,3,34,102,2024-05-09
24374,CUST10707,Watch,3,386,1158,2021-04-09
24375,CUST2665,Watch,1,300,300,2024-08-10
24376,CUST4048,Shoes,4,445,1780,2023-07-02
24377,CUST8921,Tshirt,3,471,1413,2024-10-16
24378,CUST2935,Shoes,1,460,460,2021-10-09
24379,CUST1210,Watch,4,310,1240,2023-02-06
24380,CUST1809,Phone,1,344,344,2024-05-27
24381,CUST1869,Phone,4,198,792,2023-12-09
24382,CUST5794,Watch,2,302,604,2023-05-04
24383,CUST4382,Bag,1,153,153,2023-11-17
24384,CUST5934,Phone,2,319,638,2023-10-23
24385,CUST5361,Tshirt,2,321,642,2021-03-24
24386,CUST10813,Shoes,1,44,44,2022-04-09
24387,CUST4314,Laptop,2,457,914,2023-07-02
24388,CUST7590,Bag,4,296,1184,2023-10-13
24389,CUST8897,Laptop,3,111,333,2021-08-11
24390,CUST10316,Shoes,1,59,59,2021-10-09
24391,CUST2456,Watch,4,406,1624,2024-05-16
24392,CUST3454,Tshirt,2,343,686,2024-12-10
24393,CUST4775,Watch,4,153,612,2022-07-29
24394,CUST9750,Watch,4,86,344,2022-04-10
24395,CUST5072,Watch,1,329,329,2023-03-04
24396,CUST5857,Bag,1,308,308,2023-02-04
24397,CUST4367,Laptop,1,398,398,2021-06-27
24398,CUST1953,Tshirt,2,476,952,2023-09-28
24399,CUST8166,Shoes,3,72,216,2021-06-16
24400,CUST7629,Shoes,3,189,567,2024-03-04
24401,CUST5232,Bag,1,26,26,2024-03-08
24402,CUST1629,Bag,1,408,408,2024-09-10
24403,CUST7350,Shoes,1,269,269,2023-01-15
24404,CUST7836,Tshirt,1,253,253,2022-03-30
24405,CUST6956,Phone,3,275,825,2021-02-28
24406,CUST1958,Tshirt,4,354,1416,2022-04-05
24407,CUST6588,Laptop,3,393,1179,2021-02-23
24408,CUST6767,Phone,3,304,912,2023-01-01
24409,CUST3790,Tshirt,1,194,194,2021-05-02
24410,CUST5065,Phone,1,249,249,2021-02-02
24411,CUST9758,Bag,1,343,343,2021-04-27
24412,CUST5405,Shoes,4,460,1840,2022-09-07
24413,CUST1576,Laptop,4,161,644,2022-11-20
24414,CUST8287,Laptop,4,64,256,2023-05-14
24415,CUST5436,Phone,4,256,1024,2022-06-28
24416,CUST7815,Phone,4,50,200,2022-10-10
24417,CUST5467,Shoes,3,252,756,2024-07-17
24418,CUST8668,Laptop,3,206,618,2024-01-14
24419,CUST5114,Shoes,1,47,47,2024-03-08
24420,CUST5224,Tshirt,1,406,406,2021-09-01
24421,CUST3656,Phone,4,114,456,2021-06-14
24422,CUST9316,Tshirt,3,159,477,2024-11-06
24423,CUST7933,Phone,1,78,78,2023-05-10
24424,CUST1643,Watch,3,299,897,2021-06-22
24425,CUST5524,Laptop,2,487,974,2023-07-02
24426,CUST9501,Bag,4,210,840,2021-11-13
24427,CUST6901,Bag,1,201,201,2021-01-25
24428,CUST1599,Bag,1,32,32,2022-02-25
24429,CUST2288,Shoes,1,96,96,2023-07-10
24430,CUST1594,Laptop,2,215,430,2023-01-26
24431,CUST4858,Bag,1,138,138,2023-11-17
24432,CUST9571,Watch,1,78,78,2023-09-27
24433,CUST9166,Laptop,3,160,480,2023-03-05
24434,CUST7296,Phone,2,242,484,2023-02-22
24435,CUST8323,Bag,1,194,194,2023-03-30
24436,CUST7948,Shoes,2,286,572,2023-07-08
24437,CUST5122,Tshirt,4,73,292,2023-11-09
24438,CUST10783,Watch,3,21,63,2021-11-08
24439,CUST4613,Tshirt,4,286,1144,2021-12-07
24440,CUST5156,Tshirt,2,414,828,2023-03-17
24441,CUST7627,Bag,3,388,1164,2021-04-07
24442,CUST10758,Phone,1,282,282,2021-07-10
24443,CUST4437,Shoes,2,171,342,2023-06-07
24444,CUST9561,Laptop,3,14,42,2021-05-15
24445,CUST4331,Tshirt,1,332,332,2024-03-30
24446,CUST5890,Shoes,2,476,952,2024-07-27
24447,CUST6796,Tshirt,1,141,141,2022-12-21
24448,CUST8077,Bag,1,362,362,2024-03-15
24449,CUST2465,Watch,4,179,716,2021-10-19
24450,CUST9445,Phone,1,459,459,2022-03-16
24451,CUST10378,Phone,2,35,70,2022-11-03
24452,CUST10731,Watch,4,74,296,2021-12-05
24453,CUST1624,Bag,4,152,608,2023-06-07
24454,CUST7789,Watch,4,419,1676,2021-10-27
24455,CUST3289,Watch,4,49,196,2023-11-04
24456,CUST2779,Bag,4,89,356,2022-07-29
24457,CUST4857,Watch,2,327,654,2022-02-24
24458,CUST8003,Tshirt,2,482,964,2021-08-23
24459,CUST2631,Laptop,4,47,188,2024-10-15
24460,CUST7558,Shoes,3,493,1479,2025-01-25
24461,CUST7630,Watch,4,129,516,2022-06-19
24462,CUST2125,Phone,4,440,1760,2021-08-31
24463,CUST4104,Phone,2,202,404,2022-08-30
24464,CUST4784,Tshirt,3,448,1344,2023-09-13
24465,CUST1834,Laptop,1,396,396,2023-10-11
24466,CUST8262,Watch,3,404,1212,2024-07-26
24467,CUST5466,Tshirt,4,462,1848,2024-07-12
24468,CUST5989,Tshirt,4,76,304,2021-10-23
24469,CUST4309,Tshirt,3,444,1332,2023-12-12
24470,CUST10810,Laptop,3,23,69,2021-10-09
24471,CUST9738,Watch,2,378,756,2024-10-27
24472,CUST10007,Phone,1,416,416,2024-07-30
24473,CUST2170,Shoes,3,90,270,2023-03-30
24474,CUST7464,Laptop,1,362,362,2022-09-15
24475,CUST6117,Laptop,3,240,720,2025-01-16
24476,CUST1504,Phone,3,138,414,2024-04-14
24477,CUST7536,Laptop,4,117,468,2021-05-22
24478,CUST6365,Laptop,1,85,85,2021-06-22
24479,CUST1315,Tshirt,2,264,528,2023-02-07
24480,CUST9863,Watch,3,439,1317,2021-03-20
24481,CUST6790,Laptop,4,232,928,2021-04-29
24482,CUST2263,Bag,1,109,109,2021-11-06
24483,CUST8165,Watch,4,238,952,2024-06-30
24484,CUST1892,Shoes,4,57,228,2021-07-03
24485,CUST2289,Phone,2,84,168,2022-04-11
24486,CUST5128,Laptop,4,307,1228,2021-12-30
24487,CUST3764,Tshirt,3,259,777,2022-09-11
24488,CUST1120,Shoes,1,308,308,2025-02-06
24489,CUST7037,Tshirt,1,148,148,2024-01-20
24490,CUST6556,Shoes,1,246,246,2022-08-01
24491,CUST5461,Tshirt,4,162,648,2025-01-23
24492,CUST9149,Bag,1,167,167,2023-11-05
24493,CUST7841,Shoes,3,155,465,2022-09-21
24494,CUST9022,Bag,4,123,492,2022-03-20
24495,CUST5568,Tshirt,1,488,488,2024-09-30
24496,CUST5375,Phone,1,300,300,2023-11-01
24497,CUST4265,Laptop,2,68,136,2024-10-16
24498,CUST6701,Tshirt,1,446,446,2023-06-22
24499,CUST5962,Laptop,4,300,1200,2024-08-22
24500,CUST4323,Laptop,3,236,708,2023-08-23
24501,CUST4573,Watch,4,333,1332,2024-09-03
24502,CUST8447,Phone,2,57,114,2021-11-09
24503,CUST8163,Bag,2,59,118,2021-06-12
24504,CUST7726,Tshirt,4,117,468,2024-08-15
24505,CUST3293,Bag,1,43,43,2022-09-04
24506,CUST1388,Laptop,4,494,1976,2024-07-04
24507,CUST10330,Bag,1,79,79,2023-09-30
24508,CUST4130,Watch,4,460,1840,2021-10-15
24509,CUST9409,Phone,3,442,1326,2023-01-07
24510,CUST2994,Laptop,3,281,843,2024-06-26
24511,CUST2648,Shoes,2,174,348,2023-11-15
24512,CUST8524,Phone,1,246,246,2022-09-13
24513,CUST3340,Shoes,1,132,132,2023-06-15
24514,CUST3356,Shoes,4,200,800,2021-01-19
24515,CUST3470,Laptop,2,135,270,2021-05-07
24516,CUST3021,Tshirt,3,319,957,2022-03-19
24517,CUST10849,Watch,4,393,1572,2021-08-12
24518,CUST4226,Tshirt,4,358,1432,2023-12-05
24519,CUST7441,Shoes,4,404,1616,2022-07-03
24520,CUST6540,Shoes,1,215,215,2024-10-14
24521,CUST5247,Watch,1,236,236,2024-12-05
24522,CUST8219,Laptop,3,182,546,2021-03-04
24523,CUST2677,Tshirt,1,471,471,2024-09-08
24524,CUST7508,Bag,3,351,1053,2022-08-04
24525,CUST1198,Watch,2,50,100,2022-03-13
24526,CUST10111,Laptop,4,238,952,2023-01-24
24527,CUST8864,Bag,2,106,212,2024-12-17
24528,CUST2448,Watch,3,42,126,2021-05-12
24529,CUST3460,Shoes,4,198,792,2022-02-17
24530,CUST5205,Laptop,1,78,78,2023-04-08
24531,CUST4906,Bag,4,320,1280,2022-06-01
24532,CUST9573,Watch,2,357,714,2021-02-12
24533,CUST9800,Watch,3,159,477,2024-09-30
24534,CUST6971,Bag,2,16,32,2023-04-22
24535,CUST1038,Phone,3,146,438,2024-09-21
24536,CUST4779,Tshirt,3,341,1023,2024-12-20
24537,CUST5788,Tshirt,2,244,488,2023-10-23
24538,CUST2151,Bag,1,434,434,2024-07-18
24539,CUST7801,Phone,4,413,1652,2021-03-06
24540,CUST1336,Laptop,3,447,1341,2024-11-03
24541,CUST9376,Bag,1,311,311,2022-10-24
24542,CUST9584,Bag,4,368,1472,2024-03-09
24543,CUST9644,Watch,1,157,157,2021-07-17
24544,CUST3376,Laptop,3,41,123,2024-11-24
24545,CUST1719,Laptop,2,193,386,2023-02-20
24546,CUST2393,Phone,1,159,159,2022-10-19
24547,CUST9650,Phone,3,60,180,2021-05-28
24548,CUST1265,Tshirt,2,318,636,2021-12-26
24549,CUST9523,Phone,4,334,1336,2023-01-15
24550,CUST6013,Tshirt,4,277,1108,2024-05-31
24551,CUST10659,Tshirt,1,277,277,2023-01-09
24552,CUST7555,Phone,4,430,1720,2021-04-09
24553,CUST3647,Shoes,2,129,258,2024-11-30
24554,CUST1716,Bag,2,478,956,2021-03-20
24555,CUST2650,Shoes,1,300,300,2024-11-13
24556,CUST4324,Tshirt,4,348,1392,2023-10-06
24557,CUST8991,Phone,1,76,76,2023-02-16
24558,CUST1638,Bag,1,39,39,2023-07-08
24559,CUST8450,Watch,2,443,886,2021-03-30
24560,CUST9953,Bag,1,339,339,2024-03-19
24561,CUST6884,Shoes,3,285,855,2021-07-27
24562,CUST5607,Shoes,2,81,162,2021-11-17
24563,CUST6698,Watch,2,22,44,2024-07-10
24564,CUST2576,Laptop,1,142,142,2025-01-21
24565,CUST8909,Watch,2,205,410,2023-11-20
24566,CUST6152,Watch,1,10,10,2024-02-12
24567,CUST7265,Tshirt,1,190,190,2023-05-12
24568,CUST2137,Watch,4,64,256,2024-06-06
24569,CUST3162,Watch,4,475,1900,2022-02-25
24570,CUST7158,Phone,3,392,1176,2022-04-27
24571,CUST4411,Laptop,4,429,1716,2021-01-15
24572,CUST6132,Bag,2,40,80,2024-10-16
24573,CUST3953,Tshirt,3,155,465,2025-01-04
24574,CUST2707,Tshirt,1,67,67,2023-05-10
24575,CUST8808,Phone,4,430,1720,2024-11-27
24576,CUST1554,Phone,4,253,1012,2022-04-15
24577,CUST10277,Laptop,2,463,926,2024-10-29
24578,CUST8456,Laptop,2,444,888,2022-10-28
24579,CUST9464,Bag,4,150,600,2024-06-05
24580,CUST10130,Tshirt,4,183,732,2022-06-18
24581,CUST2801,Tshirt,1,398,398,2022-04-16
24582,CUST7578,Laptop,1,449,449,2024-05-27
24583,CUST5663,Bag,2,281,562,2021-01-19
24584,CUST8737,Watch,3,116,348,2023-12-14
24585,CUST10576,Tshirt,2,10,20,2024-08-14
24586,CUST2295,Tshirt,4,420,1680,2024-09-08
24587,CUST1791,Tshirt,1,184,184,2022-07-18
24588,CUST4593,Phone,3,212,636,2025-01-20
24589,CUST8789,Phone,3,232,696,2023-11-10
24590,CUST5783,Tshirt,4,229,916,2023-07-12
24591,CUST5025,Bag,4,383,1532,2022-05-05
24592,CUST10618,Phone,2,407,814,2022-06-27
24593,CUST4259,Phone,2,356,712,2021-12-05
24594,CUST10991,Shoes,3,399,1197,2024-04-09
24595,CUST7218,Shoes,2,317,634,2024-12-14
24596,CUST3262,Phone,4,207,828,2024-06-01
24597,CUST10098,Tshirt,4,355,1420,2024-02-08
24598,CUST8844,Bag,1,133,133,2023-10-10
24599,CUST9111,Watch,3,358,1074,2022-06-28
24600,CUST1864,Bag,2,449,898,2021-01-03
24601,CUST8808,Shoes,1,413,413,2024-07-14
24602,CUST10090,Watch,2,495,990,2022-09-28
24603,CUST5927,Watch,2,75,150,2023-04-11
24604,CUST4108,Bag,2,430,860,2023-07-06
24605,CUST5791,Phone,1,125,125,2025-01-14
24606,CUST9957,Tshirt,3,379,1137,2022-09-04
24607,CUST6815,Tshirt,1,99,99,2022-10-31
24608,CUST4632,Phone,4,101,404,2024-10-08
24609,CUST10493,Bag,4,487,1948,2021-04-05
24610,CUST6849,Phone,2,18,36,2024-06-23
24611,CUST4801,Tshirt,2,475,950,2022-07-05
24612,CUST6607,Laptop,1,85,85,2024-10-05
24613,CUST10809,Laptop,4,47,188,2022-10-12
24614,CUST5409,Bag,2,133,266,2024-11-15
24615,CUST2827,Laptop,4,387,1548,2023-08-21
24616,CUST2998,Bag,2,207,414,2023-06-03
24617,CUST4630,Laptop,4,15,60,2021-06-30
24618,CUST9192,Shoes,4,68,272,2024-06-13
24619,CUST3256,Phone,4,144,576,2023-03-16
24620,CUST7600,Shoes,1,174,174,2022-10-09
24621,CUST9068,Phone,2,268,536,2024-07-20
24622,CUST6884,Bag,3,399,1197,2023-08-12
24623,CUST2368,Phone,3,297,891,2021-04-07
24624,CUST1890,Laptop,3,73,219,2024-11-09
24625,CUST7341,Phone,4,423,1692,2023-07-09
24626,CUST10989,Watch,4,342,1368,2023-08-21
24627,CUST2487,Watch,2,343,686,2024-03-26
24628,CUST4553,Phone,2,261,522,2023-02-20
24629,CUST7586,Phone,2,77,154,2023-01-08
24630,CUST5098,Shoes,2,190,380,2021-06-12
24631,CUST2086,Phone,1,365,365,2022-03-21
24632,CUST9172,Laptop,2,247,494,2023-02-23
24633,CUST8955,Phone,1,425,425,2022-05-02
24634,CUST7006,Watch,3,54,162,2021-12-07
24635,CUST10429,Laptop,4,489,1956,2021-12-28
24636,CUST1722,Tshirt,3,175,525,2022-10-07
24637,CUST10146,Laptop,3,270,810,2021-03-29
24638,CUST9217,Shoes,1,423,423,2024-04-22
24639,CUST9756,Watch,1,193,193,2024-04-01
24640,CUST2634,Laptop,1,451,451,2021-04-09
24641,CUST7337,Shoes,3,402,1206,2023-08-21
24642,CUST6836,Shoes,3,217,651,2024-11-01
24643,CUST1987,Tshirt,1,308,308,2023-09-13
24644,CUST6098,Shoes,4,184,736,2021-02-21
24645,CUST4508,Laptop,4,251,1004,2021-09-06
24646,CUST3403,Bag,4,282,1128,2022-05-10
24647,CUST8437,Laptop,2,13,26,2022-08-19
24648,CUST8301,Shoes,4,349,1396,2021-10-10
24649,CUST2067,Bag,2,174,348,2023-04-22
24650,CUST3386,Watch,2,105,210,2023-06-03
24651,CUST5459,Tshirt,4,465,1860,2024-07-01
24652,CUST2642,Watch,4,84,336,2021-07-10
24653,CUST6068,Tshirt,2,54,108,2024-02-16
24654,CUST5542,Watch,2,284,568,2021-01-25
24655,CUST4384,Laptop,1,164,164,2022-10-05
24656,CUST9018,Phone,4,205,820,2021-09-04
24657,CUST9006,Phone,3,129,387,2024-11-05
24658,CUST3875,Laptop,4,200,800,2022-04-15
24659,CUST2059,Bag,1,359,359,2022-01-03
24660,CUST6806,Phone,2,90,180,2023-03-23
24661,CUST7710,Phone,2,426,852,2021-11-24
24662,CUST10638,Tshirt,1,116,116,2022-08-23
24663,CUST3952,Shoes,4,327,1308,2021-10-31
24664,CUST4868,Watch,1,241,241,2023-11-04
24665,CUST9926,Shoes,3,209,627,2021-01-02
24666,CUST10617,Tshirt,2,464,928,2024-04-07
24667,CUST4914,Tshirt,3,294,882,2022-01-01
24668,CUST9392,Bag,4,311,1244,2024-02-08
24669,CUST9677,Shoes,2,204,408,2022-12-16
24670,CUST9010,Shoes,2,188,376,2024-05-21
24671,CUST10657,Laptop,4,408,1632,2024-11-25
24672,CUST2581,Phone,2,218,436,2023-01-24
24673,CUST7018,Phone,3,486,1458,2021-01-31
